date,text,Subjectivity,Polarity,Analysis
2020-06-13,"u.s. president donald trump has suspended the entry of some foreign workers in a bid to boost domestic hiring, sparking opposition from corporate america and tech sector executives including google's sundar pichai and tesla's elon musk.",0.075,-0.041666666666666664,Negative
2020-06-13,the unpredictable elon musk strikes again.,1.0,-0.16666666666666666,Negative
2020-06-13,"tesla inc  chief executive elon musk has said sept.15 is the tentative date for the company's shareholder meeting as well as ""battery day"", at which the electric-car maker is expected to reveal significant advances in battery technology.",0.6375,0.1375,Positive
2020-06-13,"tesla inc  chief executive officer elon musk has sold one of his homes in the bel-air area of los angeles for $29 million, the wall street journal reported on friday, citing public records.",0.06666666666666667,0.0,Neutral
2020-06-13,"electric vehicle maker tesla inc  wants to start building a large vehicle assembly plant in the southwestern united states as early as the third quarter of this year, the company told texas officials in documents made public this week.",0.17904761904761904,0.10285714285714284,Positive
2020-06-13,"ford motor co  said on thursday that it will offer hands-free driving on its new mustang mach-e in fall 2021, six years after tesla inc  and four years after general motors co  introduced similar systems.",0.4515151515151515,0.062121212121212126,Positive
2020-06-13,"glass lewis said on thursday that it urged tesla inc  investors to vote against re-electing chairwoman robyn denholm to the company's board, making it the second proxy advisory firm to oppose her appointment.",0.2,-0.1,Negative
2020-06-13,"elon musk is giving his rivals the heavy metal blues. by securing 6,000 tonnes a year of cobalt directly from mining giant glencore’s democratic republic of congo operations, the tesla boss is guaranteeing plentiful supplies of the battery ingredient while minimising headaches...",0.6333333333333333,-0.03333333333333333,Negative
2020-06-13,"tesla inc  has signed a three-year pricing deal with japan's panasonic corp  relating to the manufacture and supply of lithium-ion battery cells at the gigafactory in nevada, the electric carmaker disclosed in a filing on tuesday.",0.0,0.0,Neutral
2020-06-13,proxy adviser institutional shareholder services inc (iss) on monday urged tesla inc  shareholders to vote against the re-election of chairwoman robyn denholm at the electric carmaker's annual meeting next month.,0.0,0.0,Neutral
2020-06-13,"electric carmaker tesla inc  is negotiating possible incentives with a texas county that could bring a new auto assembly plant to the area near austin, the state capital, the austin american-statesman reported on monday.",0.6181818181818182,0.07878787878787878,Positive
2020-06-13,"u.s. electric vehicle maker tesla inc's china car registrations in may jumped 150% month on month, data from auto consultancy lmc automotive showed.",0.0,0.0,Neutral
2020-05-13,"jim keller, a prominent executive who helped design chips at apple inc and tesla inc before joining intel corp two years ago, left the santa clara, california-based chipmaker effective june 11, intel said in a news post.",0.6,0.3666666666666667,Positive
2020-05-13,"tesla inc  has received government approval to build model 3 vehicles in china equipped with lithium iron phosphate (lfp) batteries, a document on ministry of industry and information technology website showed.",0.0,0.0,Neutral
2020-05-13,"tesla inc's  stock jumped above $1,000 a share on wednesday after chief executive elon musk told his staff it was time to bring the tesla semi commercial truck to ""volume production.""",0.05,0.0,Neutral
2020-05-13,"tesla inc's chief executive elon musk said that it is time to bring its semi commercial truck to ""volume production"", as the u.s. electric vehicle maker ramps up vehicle production after a brief virus-related shutdown.",0.16666666666666666,0.0,Neutral
2020-05-13,"china's premium and luxury passenger car retail sales jumped 28% from a year earlier, the best performing sector as the industry, the china passenger car association said, as the country gradually recovers from the coronavirus.",0.4,0.5,Positive
2020-05-13,"tesla inc chief executive elon musk on thursday called for amazon.com inc to be broken up, after an author complained on social media about being unable to self-publish a book via the world's largest online retailer.",0.2916666666666667,-0.29166666666666663,Negative
2020-05-13,tesla inc chief executive elon musk on thursday called for amazon.com inc to be broken up.,0.4,-0.4,Negative
2020-05-13,"germany has become the second major european economy to use a multi-billion-euro recovery plan to spur clean driving, with incentives for electric cars that should boost volkswagen <vowg_p.de> and tesla , while polluting suvs face higher taxes.",0.34,0.13583333333333333,Positive
2020-05-13,"polestar, the premium electric vehicle maker owned by china's geely, plans to open 20 showrooms in the mainland, as it prepares for delivery of its polestar 2 electric sedans to compete with tesla inc's locally made model 3.",0.25,0.0,Neutral
2020-05-13,"polestar, the premium electric vehicle maker owned by china's geely, plans a big expansion of its showroom network in the mainland, sources said, as it prepares for delivery of cars to compete with tesla inc's  locally made model 3.",0.05,0.0,Neutral
2020-05-13,tesla inc  has cut prices of its electric vehicles by as much as 6% in north america following a decline in auto demand in the region during weeks of lockdown that have now started to ease.,0.15000000000000002,0.1,Positive
2020-05-13,"u.s. electric vehicle maker tesla inc said on wednesday it will cut prices in north america, as the firm ramps up car production in its fremont, california, factory after the easing of coronavirus lockdowns.",0.4,-0.2,Negative
2020-05-13,* tesla drops its lawsuit against california county over reopening its vehicle factory against county lockdown orders-court records source text for eikon: further company coverage:,0.5,0.0,Neutral
2020-05-13,"u.s. electric vehicle maker tesla inc  suffered a slump of 64% in car registrations in china in april on the month, data from auto consultancy lmc automotive showed.",0.0,0.0,Neutral
2020-05-13,"u.s. electric vehicle maker tesla inc's china car registrations slumped 64% in april, month on month, data from auto consultancy lmc automotive showed.",0.0,0.0,Neutral
2020-05-13,"panasonic corp's  finance chief said the company is seeing strong demand for battery cells from u.s. partner tesla  and they are in talks to expand their joint plant in nevada, which is now profitable.",0.7333333333333333,0.4333333333333333,Positive
2020-05-13,"japan's panasonic corp, a top supplier of battery cells to tesla inc, reported a 28.6% drop in annual operating profit and did not issue an earnings forecast for the current year due to uncertainty about the impact of the coronavirus.",0.425,0.125,Positive
2020-05-13,"electric car maker tesla inc  plans to introduce a new low-cost, long-life battery in its model 3 sedan in china later this year or early next that it expects will bring the cost of electric vehicles in line with gasoline models, and allow ev batteries to have second...",0.1509090909090909,0.04727272727272727,Positive
2020-05-13,u.s. electric vehicle maker tesla inc  said on thursday it had started producing long range model 3 vehicles in its shanghai factory and aimed to deliver them to customers soon.,0.4,-0.05,Negative
2020-04-13,"tesla inc and officials in california have resolved their acrimonious clash over safety procedures at the automaker’s sole u.s. assembly plant with a deal that allows production to resume as early as monday, county officials said.",0.275,0.05,Positive
2020-04-13,"tesla inc chief executive elon musk's fight with local authorities over the reopening of its california plant has gotten the attention of those who scout sites for new factories and corporate offices, as well as economic development officials hungry for more jobs.",0.2309090909090909,0.1672727272727273,Positive
